Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
British Virgin Islands,VGB,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13707370737.0737,14220755408.8742,14350568390.1724,14045471213.788,13715438210.4877,13637697103.0436,13301457645.7646,13478200979.2483,..
Brunei Darussalam,BRN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1.76724442391376,1.76792014230185,1.76851769860472,0,0,0,0,0,..
Brunei Darussalam,BRN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,6.96509981155396,..,..,9.31599998474121,..
Bulgaria,BGR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,50610058210.3696,51579193177.2032,51595167185.5963,51850006768.6476,52802761608.2307,54635643698.3891,56786516853.9326,58950791931.772,..
Bulgaria,BGR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9643895445421,99.9646504112679,99.964937755683,99.9652794693565,99.9657025025398,99.9662317940315,99.8934934401901,99.8946743201431,..
Bulgaria,BGR,GINI index (World Bank estimate),SI.POV.GINI,35.7,34.3,36,36.6,37.4,..,..,..,..
Bulgaria,BGR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.2793998718262,11.2595996856689,12.2699003219604,12.9407997131348,11.4238004684448,9.14330005645752,7.57460021972656,6.16440010070801,..
Burkina Faso,BFA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8979966766.07232,9575057057.97374,10192906645.5417,10783339866.97,11249917444.6573,11688050885.8802,12381635616.5773,13161938186.8,..
Burkina Faso,BFA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Burkina Faso,BFA,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,35.3,..,..,..,..
Burkina Faso,BFA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..
Burkina Faso,BFA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,6.47949981689453,..,..,..,..
Burundi,BDI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2032135246.50004,2114083183.17763,2208090293.90699,2316820971.52452,2415069278.13462,2320881501.74636,2306955748.5603,2318490757.99747,..
Burundi,BDI,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Burundi,BDI,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,38.6,..,..,..,..,..
Burundi,BDI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2.5,2,2,1.5,..
Burundi,BDI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,1.57169997692108,..,..,..,..
Cabo Verde,CPV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1664310769.55229,1730365372.41875,1749086511.67248,1763128136.22015,1773904598.7102,1791765400.30868,1876082144.38247,1951374146.9488,..
Cabo Verde,CPV,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Cabo Verde,CPV,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,..
Cabo Verde,CPV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.6700000762939,..,..,..,..,31.3127002716064,..,12.2399997711182,..
Cambodia,KHM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,11242275198.9783,12037055707.6797,12917367180.2477,13867654629.7499,14858161721.6852,15903594933.6638,16995073300.8889,18201700723.3023,..
Cambodia,KHM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Cambodia,KHM,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2,2,2,2,..
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.770600020885468,0.577400028705597,..,0.4375,0.691699981689453,0.393099993467331,0.716199994087219,..,..
Cameroon,CMR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,26143818509.6421,27223369236.2615,28460199046.8585,29998263824.8652,31763379465.2944,33558475339.5266,35118434874.4696,36364818792.9552,..
Cameroon,CMR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Cameroon,CMR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,46.6,..,..,..,..
Cameroon,CMR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
Cameroon,CMR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.1100001335144,..,..,..,3.53379988670349,..,..,..,..
Canada,CAN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1613464422811.13,1664146873841.15,1693194096275.46,1735100681636.87,1784650632037.56,1802512887794.11,1828002272029.79,1883707911710.79,..
Canada,CAN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,13.6672176250704,18.7208185459221,8.33818394514693,6.63032676828626,2.02339152072758,0.725554041704435,0,0,..
Canada,CAN,GINI index (World Bank estimate),SI.POV.GINI,33.6,..,..,34,..,..,..,..,..
Canada,CAN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Canada,CAN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Canada,CAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.05550003051758,7.51109981536865,7.29180002212524,7.07359981536865,6.9141001701355,6.9064998626709,6.99889993667603,6.33970022201538,5.83080005645752
Cayman Islands,CYM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,6.78000020980835,6.21000003814697,6.26999998092651,4.69999980926514,4.23999977111816,..,..,..
Central African Republic,CAF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1986015906.25044,2051568713.7193,2135945588.04806,1352054573.12882,1366116184.69614,1431688205.2978,1496562091.9823,1560913334.86281,..
Central African Republic,CAF,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Central African Republic,CAF,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
Central African Republic,CAF,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Chad,TCD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10657705536.4978,10666537555.594,11614000868.1864,12275999075.9554,13123041176.3602,13486244396.1105,12642608725.1014,12269174945.5376,..
Chad,TCD,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Chad,TCD,GINI index (World Bank estimate),SI.POV.GINI,..,43.3,..,..,..,..,..,..,..
Chad,TCD,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2.5,2.5,2.5,2.5,..
Chad,TCD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Chad,TCD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Chile,CHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,218537551220.071,231892203586.311,244225687257.03,254104626803.632,258593994337.717,264555250851.642,267904170064.212,271895690380.202,..
Chile,CHL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.2864982318215,99.3197611890526,99.2994810676024,99.301999621247,99.1504517547802,98.5762989258251,97.594418737426,97.6630177077565,..
Chile,CHL,GINI index (World Bank estimate),SI.POV.GINI,..,47.6,..,47.3,..,47.7,..,46.6,..
Chile,CHL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Chile,CHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Chile,CHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.42430019378662,..,6.65939998626709,..,6.6648998260498,..,6.73820018768311,6.95809984207153,7.23309993743896
China,CHN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6100620488867.55,6682402684926.16,7207389755117.65,7766512755882.13,8333286913499.17,8908300778495.9,9505156930655.12,10161012758870.3,..
China,CHN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9999974253327,99.9999975448802,99.999992994816,99.9999905399797,99.9999584481301,99.9999551645374,99.9982986494764,99.9982944622564,..
China,CHN,GINI index (World Bank estimate),SI.POV.GINI,43.7,42.4,42.2,39.7,39.1,38.6,..,..,..
China,CHN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
China,CHN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
China,CHN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.09999990463257,4.09999990463257,4.09999990463257,4.05000019073486,4.09999990463257,..,..,3.90000009536743,..
Colombia,COL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,286103648654.545,307168118234.167,319157056433.177,333732543571.171,349512460297.654,359843859560.975,366906206488.802,373470864986.894,..
Colombia,COL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.8760372413248,99.8381953006909,99.8561801263407,99.3528605884275,97.4810442275854,96.3381509958462,92.7433952370884,92.1046289822956,..
Colombia,COL,GINI index (World Bank estimate),SI.POV.GINI,54.7,53.5,52.7,52.8,52.7,51.1,50.8,49.7,..
Colombia,COL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Colombia,COL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,72.5690223495885,62.9521961662476,65.2887562447265,67.1467580369447,79.683056954816,66.6678191158853,57.3993364790394,..,..
Colombia,COL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.9840002059937,10.1108999252319,9.74050045013428,9.0516996383667,8.57219982147217,8.29899978637695,8.69180011749268,8.8725004196167,9.12409973144531
Comoros,COM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,907093130.313521,944282560.395418,974502179.30529,1018353551.59947,1039739041.74774,1051175803.4746,1074177605.66154,1103262670.44198,..
Comoros,COM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Comoros,COM,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,45.3,..,..,..,..,..
Comoros,COM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
Comoros,COM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Comoros,COM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,21565720044.4634,23048292322.5825,24681701508.4285,26775192727.4219,29310880617.2735,31338076169.6075,32089995419.0273,33277598255.133,..
"Congo, Dem. Rep.",COD,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
"Congo, Dem. Rep.",COD,GINI index (World Bank estimate),SI.POV.GINI,..,..,42.1,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2,2,2,2,..
"Congo, Dem. Rep.",COD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,4.48519992828369,..,..,..,..,..,..
"Congo, Rep.",COG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12007880438.6232,12418629883.7549,12890534256.7459,13334059545.5669,14238097603.1698,14614906845.3719,14205686707.8991,13765310419.9542,..
"Congo, Rep.",COG,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
"Congo, Rep.",COG,GINI index (World Bank estimate),SI.POV.GINI,..,48.9,..,..,..,..,..,..,..
"Congo, Rep.",COG,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2,2,2,2,2,2,..
"Congo, Rep.",COG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,10,..,..,..,..,..,..
Costa Rica,CRI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,37268635287.1516,38873833296.214,40738579948.5669,41662949490.2877,43127543220.558,44693819767.6403,46591514831.1793,48119932948.4092,..
Costa Rica,CRI,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9999999997965,99.9999999998436,99.9999999997792,99.9999999997354,99.9999999996518,99.9799860248742,99.7170666602465,99.6887933668832,..
Costa Rica,CRI,GINI index (World Bank estimate),SI.POV.GINI,48.2,48.7,48.6,49.3,48.6,48.4,48.7,48.3,..
Costa Rica,CRI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.17080020904541,10.1393995285034,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,24884505034.5564,23792758395.8868,26340131049.779,28681616270.2215,31203899801.8261,33963218673.8589,36670680111.0118,39495088684.8628,..
Cote d'Ivoire,CIV,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Cote d'Ivoire,CIV,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,41.5,..,..,..
Cote d'Ivoire,CIV,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2.5,2.5,3,3,3,3,3,..
Cote d'Ivoire,CIV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,7.22289991378784,4.25449991226196,..,..,2.59920001029968,..,..
Croatia,HRV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,59844207748.9473,59640623500.9058,58268505767.632,57981971089.4384,57931229123.7756,59321921508.0542,61419621503.7389,63213911836.3636,..
